movieId,title,genres
735,Cemetery Man (Dellamorte Dellamore) (1994),11
736,Twister (1996),7|10|5|9
737,Barb Wire (1996),7|13
738,"Garçu, Le (1995)",6
739,Honey Moon (Honigmond) (1996),3
741,Ghost in the Shell (Kôkaku kidôtai) (1995),1|13
742,Thinner (1996),11|9
743,Spy Hard (1996),3
744,Brothers in Trouble (1995),6
745,Wallace & Gromit: A Close Shave (1995),1|2|3
746,Force of Evil (1948),19
747,"Stupids, The (1996)",3
748,"Arrival, The (1996)",7|13|9
749,"Man from Down Under, The (1943)",6
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),3|16
751,Careful (1992),3|11
752,Vermont Is For Lovers (1992),3|14|5
753,"Month by the Lake, A (1995)",3|6|5
754,Gold Diggers: The Secret of Bear Mountain (1995),10|2
755,Kim (1950),2|6
756,Carmen Miranda: Bananas Is My Business (1994),14
757,Ashes of Time (Dung che sai duk) (1994),6
758,"Jar, The (Khomreh) (1992)",6
759,Maya Lin: A Strong Clear Vision (1994),14
760,Stalingrad (1993),6|16
761,"Phantom, The (1996)",7|10
762,Striptease (1996),3|8
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",3|6
764,Heavy (1995),6|5
765,Jack (1996),3|6
766,I Shot Andy Warhol (1996),6
767,"Grass Harp, The (1995)",3|6
768,Someone Else's America (1995),6
769,Marlene Dietrich: Shadow and Light (1996),14
770,Costa Brava (1946),6
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",3|6
772,Quartier Mozart (1992),3
773,Touki Bouki (1973),6
774,Wend Kuuni (a.k.a. God's Gift) (1982),6
775,Spirits of the Dead (1968),11|12
776,Babyfever (1994),3|6
777,Pharaoh's Army (1995),16
778,Trainspotting (1996),3|8|6
779,'Til There Was You (1997),6|5
780,Independence Day (a.k.a. ID4) (1996),7|10|13|9
781,Stealing Beauty (1996),6
782,"Fan, The (1996)",6|9
783,"Hunchback of Notre Dame, The (1996)",1|2|6|17|5
784,"Cable Guy, The (1996)",3|9
785,Kingpin (1996),3
786,Eraser (1996),7|6|9
787,"Gate of Heavenly Peace, The (1995)",14
788,"Nutty Professor, The (1996)",3|4|5|13
789,"I, the Worst of All (Yo, la peor de todas) (1990)",6
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",6
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",14
792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",4
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),6
794,Midnight Dancers (Sibak) (1994),3|6
795,Somebody to Love (1994),6
796,"Very Natural Thing, A (1974)",6
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",3
798,Daylight (1996),7|10|6|9
799,"Frighteners, The (1996)",3|11|9
800,Lone Star (1996),6|12|18
801,Harriet the Spy (1996),2|3
802,Phenomenon (1996),6|5
803,Walking and Talking (1996),3|6|5
804,She's the One (1996),3|5
805,"Time to Kill, A (1996)",6|9
806,American Buffalo (1996),8|6
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",3|5
808,Alaska (1996),10|2
809,Fled (1996),7|10
810,Kazaam (1996),2|3|4
812,Magic Hunter (Büvös vadász) (1994),6
813,Larger Than Life (1996),3
814,"Boy Called Hate, A (1995)",6
815,Power 98 (1996),7|12|9
816,Two Deaths (1995),6
818,"Very Brady Sequel, A (1996)",3
819,Stefano Quantestorie (1993),3|6
820,"Death in the Garden (Mort en ce jardin, La) (1956)",6
821,"Crude Oasis, The (1995)",6|5
822,Hedd Wyn (1992),6|5|16
823,"Collector, The (La collectionneuse) (1967)",6
824,Kaspar Hauser (1993),6|12
825,Regular Guys (Echte Kerle) (1996),3|5
826,Women Robbers (Diebinnen) (1995),6
827,"Convent, The (O Convento) (1995)",6
828,"Adventures of Pinocchio, The (1996)",10|2
829,Joe's Apartment (1996),3|4|17
830,"First Wives Club, The (1996)",3
831,Stonewall (1995),6
832,Ransom (1996),8|9
833,High School High (1996),3
834,Phat Beach (1996),3
835,Foxfire (1996),6
836,Chain Reaction (1996),7|10|9
837,Matilda (1996),2|3|4
838,Emma (1996),3|6|5
839,"Crow: City of Angels, The (1996)",7|9
840,House Arrest (1996),2|3
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",11
842,Tales from the Crypt Presents: Bordello of Blood (1996),3|11
843,Lotto Land (1995),6
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",6
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",6
846,Flirt (1995),6
847,"Big Squeeze, The (1996)",3|6
848,"Spitfire Grill, The (1996)",6
849,Escape from L.A. (1996),7|10|13|9
850,Cyclo (Xich lo) (1995),8|6
851,Basquiat (1996),6
852,Tin Cup (1996),3|6|5
853,Dingo (1991),6
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",6
855,Every Other Weekend (Un week-end sur deux) (1990),6
856,Mille bolle blu (1993),3
857,Crows and Sparrows (Wuya yu maque) (1949),6
858,"Godfather, The (1972)",8|6
859,"Hippie Revolution, The (1996)",14
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",3
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),7|3|8|9
862,Manny & Lo (1996),6
864,"Wife, The (1995)",3|6
865,Small Faces (1996),6
866,Bound (1996),8|6|5|9
867,Carpool (1996),3|8
868,Death in Brunswick (1991),3
869,Kansas City (1996),8|6|17|9
870,Gone Fishin' (1997),3
871,Lover's Knot (1996),3
872,Vive L'Amour (Ai qing wan sui) (1994),6
873,Shadow of Angels (Schatten der Engel) (1976),6
874,Killer: A Journal of Murder (1995),8|6
875,Nothing to Lose (1994),7|8|6
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),7|3|8|9
877,Girls Town (1996),3|6
878,Bye-Bye (1995),6
879,"Relic, The (1997)",11|9
880,"Island of Dr. Moreau, The (1996)",13|9
881,First Kid (1996),2|3
882,"Trigger Effect, The (1996)",6|9
884,Sweet Nothing (1996),6
885,Bogus (1996),2|6|4
886,Bulletproof (1996),7|3|8
887,Talk of Angels (1998),6
889,1-900 (06) (1994),6|5
890,Baton Rouge (Bâton rouge) (1988),9
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),11|9
892,Twelfth Night (1996),3|6|5
893,Mother Night (1996),6
894,Liebelei (1933),5
895,Venice/Venice (1992),6
896,Wild Reeds (Les roseaux sauvages) (1994),6
897,For Whom the Bell Tolls (1943),10|6|5|16
898,"Philadelphia Story, The (1940)",3|6|5
899,Singin' in the Rain (1952),3|17|5
900,"American in Paris, An (1951)",17|5
901,Funny Face (1957),3|17
902,Breakfast at Tiffany's (1961),6|5
903,Vertigo (1958),6|12|5|9
904,Rear Window (1954),12|9
905,It Happened One Night (1934),3|5
906,Gaslight (1944),6|9
907,"Gay Divorcee, The (1934)",3|17|5
908,North by Northwest (1959),7|10|12|5|9
909,"Apartment, The (1960)",3|6|5
910,Some Like It Hot (1959),3|8
911,Charade (1963),3|8|12|5|9
912,Casablanca (1942),6|5
913,"Maltese Falcon, The (1941)",19|12
914,My Fair Lady (1964),3|6|17|5
915,Sabrina (1954),3|5
916,Roman Holiday (1953),3|6|5
917,"Little Princess, The (1939)",2|6
918,Meet Me in St. Louis (1944),17
919,"Wizard of Oz, The (1939)",10|2|4|17
920,Gone with the Wind (1939),6|5|16
921,My Favorite Year (1982),3
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),6|19|5
923,Citizen Kane (1941),6|12
924,2001: A Space Odyssey (1968),10|6|13
925,Golden Earrings (1947),10|5|16
926,All About Eve (1950),6
927,"Women, The (1939)",3
928,Rebecca (1940),6|12|5|9
929,Foreign Correspondent (1940),6|19|12|9
930,Notorious (1946),19|5|9
931,Spellbound (1945),12|5|9
932,"Affair to Remember, An (1957)",6|5
933,To Catch a Thief (1955),8|12|5|9
934,Father of the Bride (1950),3
935,"Band Wagon, The (1953)",3|17
936,Ninotchka (1939),3|5
937,Love in the Afternoon (1957),3|5
938,Gigi (1958),17
939,"Reluctant Debutante, The (1958)",3|6
940,"Adventures of Robin Hood, The (1938)",7|10|5
941,"Mark of Zorro, The (1940)",10
942,Laura (1944),8|19|12
943,"Ghost and Mrs. Muir, The (1947)",6|4|5
944,Lost Horizon (1937),6
945,Top Hat (1935),3|17|5
946,To Be or Not to Be (1942),3|6|16
947,My Man Godfrey (1936),3|5
948,Giant (1956),6|5|18
949,East of Eden (1955),6
950,"Thin Man, The (1934)",3|8
951,His Girl Friday (1940),3|5
952,Around the World in 80 Days (1956),10|3
953,It's a Wonderful Life (1946),2|6|4|5
954,Mr. Smith Goes to Washington (1939),6
955,Bringing Up Baby (1938),3|5
956,Penny Serenade (1941),6|5
957,"Scarlet Letter, The (1926)",6
958,Lady of Burlesque (1943),3|12
959,Of Human Bondage (1934),6
960,Angel on My Shoulder (1946),8|6
961,Little Lord Fauntleroy (1936),6
962,They Made Me a Criminal (1939),8|6
963,"Inspector General, The (1949)",17
964,Angel and the Badman (1947),5|18
965,"39 Steps, The (1935)",6|12|9
966,A Walk in the Sun (1945),6|16
967,"Outlaw, The (1943)",18
968,Night of the Living Dead (1968),11|13|9
969,"African Queen, The (1951)",10|3|5|16
970,Beat the Devil (1953),10|3|8|6|5
971,Cat on a Hot Tin Roof (1958),6
972,"Last Time I Saw Paris, The (1954)",6
973,Meet John Doe (1941),3|6
974,Algiers (1938),6|5
975,Something to Sing About (1937),3|17
976,"Farewell to Arms, A (1932)",5|16
977,Moonlight Murder (1936),12
979,Nothing Personal (1995),6|16
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",7
981,Dangerous Ground (1997),6
982,Picnic (1955),6
983,Madagascar Skin (1995),5
984,"Pompatus of Love, The (1996)",3|6
985,Small Wonders (1995),14
986,Fly Away Home (1996),10|2
987,Bliss (1997),6|5
988,Grace of My Heart (1996),3|6
989,Brother of Sleep (Schlafes Bruder) (1995),6
990,Maximum Risk (1996),7|10|9
991,Michael Collins (1996),6
992,"Rich Man's Wife, The (1996)",9
993,Infinity (1996),6
994,Big Night (1996),3|6
996,Last Man Standing (1996),7|8|6|9
997,Caught (1996),6|9
998,Set It Off (1996),7|8
999,2 Days in the Valley (1996),8|19
1000,Curdled (1996),8
1001,"Associate, The (Associé, L') (1979)",3
1002,Ed's Next Move (1996),3|5
1003,Extreme Measures (1996),6|9
1004,"Glimmer Man, The (1996)",7|9
1005,D3: The Mighty Ducks (1996),2|3
1006,"Chamber, The (1996)",6
1007,"Apple Dumpling Gang, The (1975)",2|3|18
1008,"Davy Crockett, King of the Wild Frontier (1955)",10|18
1009,Escape to Witch Mountain (1975),10|2|4
1010,"Love Bug, The (1969)",2|3
1011,Herbie Rides Again (1974),2|3|4|5
1012,Old Yeller (1957),2|6
1013,"Parent Trap, The (1961)",2|3|5
1014,Pollyanna (1960),2|3|6
1015,Homeward Bound: The Incredible Journey (1993),10|2|6
1016,"Shaggy Dog, The (1959)",2|3
1017,Swiss Family Robinson (1960),10|2
1018,That Darn Cat! (1965),2|3|12
1019,"20,000 Leagues Under the Sea (1954)",10|6|13
1020,Cool Runnings (1993),3
1021,Angels in the Outfield (1994),2|3
1022,Cinderella (1950),1|2|4|17|5
1023,Winnie the Pooh and the Blustery Day (1968),1|2|17
1024,"Three Caballeros, The (1945)",1|2|17
1025,"Sword in the Stone, The (1963)",1|2|4|17
1026,So Dear to My Heart (1949),2|6
1027,Robin Hood: Prince of Thieves (1991),10|6
1028,Mary Poppins (1964),2|3|4|17
1029,Dumbo (1941),1|2|6|17
1030,Pete's Dragon (1977),10|1|2|17
1031,Bedknobs and Broomsticks (1971),10|2|17
1032,Alice in Wonderland (1951),10|1|2|4|17
1033,"Fox and the Hound, The (1981)",1|2|6
1034,Freeway (1996),3|8|6|9
1035,"Sound of Music, The (1965)",17|5
1036,Die Hard (1988),7|8|9
1037,"Lawnmower Man, The (1992)",7|11|13|9
1038,Unhook the Stars (1996),6
1039,Synthetic Pleasures (1995),14
1040,"Secret Agent, The (1996)",6
1041,Secrets & Lies (1996),6
1042,That Thing You Do! (1996),3|6
1043,To Gillian on Her 37th Birthday (1996),6|5
1044,Surviving Picasso (1996),6
1045,Love Is All There Is (1996),3|6
1046,Beautiful Thing (1996),6|5
1047,"Long Kiss Goodnight, The (1996)",7|6|9
1049,"Ghost and the Darkness, The (1996)",7|10
1050,Looking for Richard (1996),14|6
1051,Trees Lounge (1996),6
1052,"Proprietor, The (1996)",6
1053,Normal Life (1996),8|6|5
1054,Get on the Bus (1996),6
1055,Shadow Conspiracy (1997),9
1056,Jude (1996),6
1057,Everyone Says I Love You (1996),3|17|5
1058,Bitter Sugar (Azúcar amarga) (1996),6
1059,William Shakespeare's Romeo + Juliet (1996),6|5
1060,Swingers (1996),3|6
1061,Sleepers (1996),9
1062,"Sunchaser, The (1996)",6
1063,Johns (1996),6
1065,Five Angles on Murder (1950),12
1066,Shall We Dance (1937),3|17|5
1067,"Damsel in Distress, A (1937)",3|17|5
1068,Crossfire (1947),8|19
1069,"Murder, My Sweet (1944)",8|19|9
1070,Macao (1952),10
1071,For the Moment (1994),5|16
1073,Willy Wonka & the Chocolate Factory (1971),2|3|4|17
1075,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La) (1994)",3|5
1076,"Innocents, The (1961)",6|11|9
1077,Sleeper (1973),3|13
1078,Bananas (1971),3|16
1079,"Fish Called Wanda, A (1988)",3|8
1080,Monty Python's Life of Brian (1979),3
1081,Victor/Victoria (1982),3|17|5
1082,"Candidate, The (1972)",6
1083,"Great Race, The (1965)",3|17
1084,Bonnie and Clyde (1967),8|6
1085,"Old Man and the Sea, The (1958)",10|6
1086,Dial M for Murder (1954),8|12|9
1087,Madame Butterfly (1995),17
1088,Dirty Dancing (1987),6|17|5
1089,Reservoir Dogs (1992),8|12|9
1090,Platoon (1986),6|16
1091,Weekend at Bernie's (1989),3
1092,Basic Instinct (1992),8|12|9
1093,"Doors, The (1991)",6
1094,"Crying Game, The (1992)",6|5|9
1095,Glengarry Glen Ross (1992),6
1096,Sophie's Choice (1982),6
1097,E.T. the Extra-Terrestrial (1982),2|6|13
1098,"Search for One-eye Jimmy, The (1996)",3
1099,"Christmas Carol, A (1938)",2|6|4
1100,Days of Thunder (1990),7|6|5
1101,Top Gun (1986),7|5
1102,American Strays (1996),7
1103,Rebel Without a Cause (1955),6
1104,"Streetcar Named Desire, A (1951)",6
1105,Children of the Corn IV: The Gathering (1996),11
1106,"Leopard Son, The (1996)",14
1107,Loser (1991),3
1109,Charm's Incidents (Charms Zwischenfälle) (1996),6
1110,Bird of Prey (1996),7
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),14
1112,Palookaville (1996),7|3|6
1113,"Associate, The (1996)",3
1114,"Funeral, The (1996)",8|6
1115,Sleepover (1995),6
1116,"Single Girl, A (Fille seule, La) (1995)",6
1117,"Eighth Day, The (Huitième jour, Le) (1996)",6
1118,North Star (a.k.a. Tashunga) (1995),7|10|8|6|18
1119,Drunks (1995),6
1120,"People vs. Larry Flynt, The (1996)",3|6
1121,Glory Daze (1995),6
1122,Plutonium Circus (1995),14
1123,"Perfect Candidate, A (1996)",14
1124,On Golden Pond (1981),6
1125,"Return of the Pink Panther, The (1975)",3|8
1126,Drop Dead Fred (1991),3|4
1127,"Abyss, The (1989)",7|10|13|9
1128,"Fog, The (1980)",11
1129,Escape from New York (1981),7|10|13|9
1130,"Howling, The (1980)",11|12
1131,Jean de Florette (1986),6|12
1132,Manon of the Spring (Manon des sources) (1986),6
1133,Talking About Sex (1994),3|6
1134,Johnny 100 Pesos (Johnny cien pesos) (1993),7|6
1135,Private Benjamin (1980),3
1136,Monty Python and the Holy Grail (1975),10|3|4
1137,Hustler White (1996),5
1138,Dadetown (1995),6
1139,Everything Relative (1996),6
1140,Entertaining Angels: The Dorothy Day Story (1996),6
1141,Last Call (Hoogste tijd) (1995),6
1142,Get Over It (1996),6
1143,Three Lives and Only One Death (Trois vies & une seule mort) (1996),3
1144,"Line King: The Al Hirschfeld Story, The (1996)",14
1145,Snowriders (1996),14
1146,Curtis's Charm (1995),3|6
1147,When We Were Kings (1996),14
1148,Wallace & Gromit: The Wrong Trousers (1993),1|2|3|8
1149,JLG/JLG (JLG/JLG - autoportrait de décembre) (1994),14|6
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",6
1151,Lesson Faust (1994),1|3|6|4
1152,He Walked by Night (1948),8|19|9
1153,Raw Deal (1948),19
1154,T-Men (1947),19
1155,"Invitation, The (Zaproszenie) (1986)",6
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",6
1157,"Symphonie pastorale, La (1946)",6
1158,Here Comes Cookie (1935),3
1159,Love in Bloom (1935),5
1160,Six of a Kind (1934),3
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",6|16
1162,"Ruling Class, The (1972)",3|6
1163,Mina Tannenbaum (1994),6
1164,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),6
1165,"Bloody Child, The (1996)",6|9
1166,Farmer & Chase (1997),3
1167,Dear God (1996),3
1168,Bad Moon (1996),7|10|11
1169,American Dream (1990),14
1170,Best of the Best 3: No Turning Back (1995),7
1171,Bob Roberts (1992),3
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),6
1173,"Cook the Thief His Wife & Her Lover, The (1989)",3|6
1174,Dead Tired (Grosse Fatigue) (1994),3
1175,Delicatessen (1991),3|6|5
1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",6|4|5
1177,Enchanted April (1992),6|5
1178,Paths of Glory (1957),6|16
1179,"Grifters, The (1990)",8|6|19
1180,Hear My Song (1991),3
1181,"Shooter, The (1997)",18
1183,"English Patient, The (1996)",6|5|16
1184,Mediterraneo (1991),3|6
1185,My Left Foot (1989),6
1186,"Sex, Lies, and Videotape (1989)",6
1187,Passion Fish (1992),6
1188,Strictly Ballroom (1992),3|5
1189,"Thin Blue Line, The (1988)",14
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),8|6|5
1191,Madonna: Truth or Dare (1991),14|17
1192,Paris Is Burning (1990),14
1193,One Flew Over the Cuckoo's Nest (1975),6
1194,Cheech and Chong's Up in Smoke (1978),3
1196,Star Wars: Episode V - The Empire Strikes Back (1980),7|10|13
1197,"Princess Bride, The (1987)",7|10|3|4|5
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),7|10
1199,Brazil (1985),4|13
1200,Aliens (1986),7|10|11|13
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",7|10|18
1202,Withnail & I (1987),3
1203,12 Angry Men (1957),6
1204,Lawrence of Arabia (1962),10|6|16
1206,"Clockwork Orange, A (1971)",8|6|13|9
1207,To Kill a Mockingbird (1962),6
1208,Apocalypse Now (1979),7|6|16
1209,Once Upon a Time in the West (C'era una volta il West) (1968),7|6|18
1210,Star Wars: Episode VI - Return of the Jedi (1983),7|10|13
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",6|4|5
1212,"Third Man, The (1949)",19|12|9
1213,Goodfellas (1990),8|6
1214,Alien (1979),11|13
1215,Army of Darkness (1993),7|10|3|4|11
1216,"Big Blue, The (Grand bleu, Le) (1988)",10|6|5
1217,Ran (1985),6|16
1218,"Killer, The (Die xue shuang xiong) (1989)",7|8|6|9
1219,Psycho (1960),8|11
1220,"Blues Brothers, The (1980)",7|3|17
1221,"Godfather: Part II, The (1974)",8|6
1222,Full Metal Jacket (1987),6|16
1223,"Grand Day Out with Wallace and Gromit, A (1989)",10|1|2|3|13
1224,Henry V (1989),7|6|5|16
1225,Amadeus (1984),6
1226,"Quiet Man, The (1952)",6|5
1227,Once Upon a Time in America (1984),8|6
1228,Raging Bull (1980),6
1230,Annie Hall (1977),3|5
1231,"Right Stuff, The (1983)",6
1232,Stalker (1979),6|12|13
1233,"Boot, Das (Boat, The) (1981)",7|6|16
1234,"Sting, The (1973)",3|8
1235,Harold and Maude (1971),3|6|5
1236,Trust (1990),3|6|5
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",6
1238,Local Hero (1983),3
1240,"Terminator, The (1984)",7|13|9
1241,Dead Alive (Braindead) (1992),3|4|11
1242,Glory (1989),6|16
1243,Rosencrantz and Guildenstern Are Dead (1990),3|6
1244,Manhattan (1979),3|6|5
1245,Miller's Crossing (1990),8|6|19|9
1246,Dead Poets Society (1989),6
1247,"Graduate, The (1967)",3|6|5
1248,Touch of Evil (1958),8|19|9
1249,"Femme Nikita, La (Nikita) (1990)",7|8|5|9
1250,"Bridge on the River Kwai, The (1957)",10|6|16
1251,8 1/2 (8½) (1963),6|4
1252,Chinatown (1974),8|19|12|9
1253,"Day the Earth Stood Still, The (1951)",6|13|9
1254,"Treasure of the Sierra Madre, The (1948)",7|10|6|18
1255,Bad Taste (1987),3|11|13
1256,Duck Soup (1933),3|17|16
1257,Better Off Dead... (1985),3|5
1258,"Shining, The (1980)",11
1259,Stand by Me (1986),10|6
1260,M (1931),8|19|9
